Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount_Pct,Sales_Amount,Cost_Amount,Profit,Payment_Mode,Salesperson_ID
ORD126444,2025-02-23,1583,791,4,11637.17,0,46548.68,33904.0,12644.68,Card,SP014
ORD126445,2024-10-12,2288,635,4,10305.48,5,39160.82,32792.0,6368.82,Wallet,SP021
ORD126446,2025-08-10,1637,766,5,3988.37,15,16950.57,14100.0,2850.57,Net Banking,SP013
ORD126447,2024-07-09,2591,727,4,9801.35,10,35284.86,24780.0,10504.86,Card,SP012
ORD126448,2024-10-18,1458,516,4,16210.28,5,61599.06,49716.0,11883.06,Wallet,SP010
ORD126449,2024-07-25,2673,506,1,11307.4,5,10742.03,6634.0,4108.03,Net Banking,SP008
ORD126450,2024-05-02,2257,563,4,15783.1,15,53662.54,41320.0,12342.54,UPI,SP002
ORD126451,2025-08-12,2840,564,1,4682.89,15,3980.46,3095.0,885.46,UPI,SP006
ORD126452,2025-06-08,2550,596,3,5617.09,0,16851.27,9720.0,7131.27,COD,SP002
ORD126453,2024-09-11,2019,695,3,22810.14,0,68430.42,44253.0,24177.42,Wallet,SP011
ORD126454,2025-12-10,1464,684,5,20215.06,10,90967.77,72820.0,18147.77,Net Banking,SP016
ORD126455,2024-01-21,1667,655,2,8224.38,0,16448.76,9508.0,6940.76,Card,SP003
ORD126456,2025-12-29,1378,505,1,1201.58,0,1201.58,930.0,271.58,Wallet,SP002
ORD126457,2025-05-20,2833,540,2,13912.09,10,25041.76,22602.0,2439.76,COD,SP002
ORD126458,2025-12-27,2625,517,4,8627.21,15,29332.51,22848.0,6484.51,Card,SP003
ORD126459,2025-05-30,1602,785,2,6615.45,5,12569.35,10450.0,2119.35,Net Banking,SP004
ORD126460,2025-04-09,2433,621,3,4585.91,0,13757.73,11187.0,2570.73,Wallet,SP009
ORD126461,2025-10-31,1606,521,5,16625.5,15,70658.38,49760.0,20898.38,UPI,SP015
ORD126462,2024-02-12,2677,577,5,15391.68,15,65414.64,55905.0,9509.64,Card,SP025
ORD126463,2025-02-05,2361,569,4,6954.46,15,23645.16,16172.0,7473.16,COD,SP018
ORD126464,2025-09-01,1236,608,4,14208.22,0,56832.88,47104.0,9728.88,Card,SP021
ORD126465,2024-06-23,2583,534,5,8353.08,10,37588.86,31835.0,5753.86,UPI,SP024
ORD126466,2024-08-03,1727,681,1,10719.24,10,9647.32,8489.0,1158.32,Card,SP017
ORD126467,2025-10-22,2805,687,2,11073.67,15,18825.24,17530.0,1295.24,Wallet,SP005
ORD126468,2024-02-21,2084,728,3,18793.15,0,56379.45,36192.0,20187.45,Net Banking,SP009
ORD126469,2024-05-07,1034,506,2,11307.4,0,22614.8,13268.0,9346.8,Card,SP025
ORD126470,2024-06-09,2903,679,2,15271.39,15,25961.36,22970.0,2991.36,COD,SP030
ORD126471,2025-02-03,1352,566,3,5721.46,0,17164.38,10977.0,6187.38,UPI,SP006
ORD126472,2024-10-21,1839,735,5,4239.07,20,16956.28,16150.0,806.28,COD,SP025
ORD126473,2025-12-16,2482,741,3,19257.79,0,57773.37,34884.0,22889.37,Net Banking,SP027
ORD126474,2025-06-06,2096,553,3,2320.81,0,6962.43,5250.0,1712.43,Wallet,SP012
ORD126475,2025-04-12,1854,677,4,3086.48,15,10494.03,6924.0,3570.03,Card,SP025
ORD126476,2025-11-16,1655,527,5,17954.79,20,71819.16,54015.0,17804.16,Wallet,SP017
ORD126477,2025-02-05,1157,653,4,16694.33,15,56760.72,37228.0,19532.72,Card,SP002
ORD126478,2025-07-21,1296,752,4,17603.07,5,66891.67,50244.0,16647.67,UPI,SP019
ORD126479,2025-01-23,1947,611,4,6625.94,0,26503.76,17244.0,9259.76,COD,SP008
ORD126480,2025-06-18,1030,734,4,9109.4,0,36437.6,22648.0,13789.6,Wallet,SP006
ORD126481,2025-01-17,2792,762,1,7931.66,0,7931.66,4922.0,3009.66,Net Banking,SP030
ORD126482,2024-11-09,2590,678,5,1973.97,5,9376.36,7435.0,1941.36,Wallet,SP022
ORD126483,2025-11-15,2669,516,2,16210.28,10,29178.5,24858.0,4320.5,Wallet,SP015
ORD126484,2024-10-03,2611,515,5,15667.71,15,66587.77,54620.0,11967.77,Wallet,SP014
ORD126485,2025-04-13,1169,592,4,14940.27,5,56773.03,41796.0,14977.03,Card,SP017
ORD126486,2025-07-11,2873,551,3,1244.04,0,3732.12,2577.0,1155.12,UPI,SP028
ORD126487,2025-11-02,1722,699,3,10563.35,15,26936.54,24150.0,2786.54,Net Banking,SP022
ORD126488,2025-12-29,1300,579,2,11524.05,0,23048.1,15288.0,7760.1,UPI,SP018
ORD126489,2025-08-22,2891,534,3,8353.08,10,22553.32,19101.0,3452.32,Wallet,SP018
ORD126490,2025-10-27,1303,705,5,10513.7,15,44683.22,35015.0,9668.22,Card,SP019
ORD126491,2024-08-16,2992,574,2,6662.75,5,12659.22,9768.0,2891.22,UPI,SP015
ORD126492,2024-09-27,1835,547,2,4343.35,0,8686.7,6918.0,1768.7,Net Banking,SP021
ORD126493,2024-03-01,2377,544,2,3418.68,5,6495.49,4634.0,1861.49,UPI,SP022
ORD126494,2024-11-30,2658,773,1,17744.68,15,15082.98,11621.0,3461.98,Net Banking,SP007
ORD126495,2024-09-30,2897,711,2,5194.14,5,9868.87,7206.0,2662.87,UPI,SP006
ORD126496,2025-12-11,2903,690,2,13614.3,5,25867.17,15824.0,10043.17,UPI,SP022
ORD126497,2025-03-10,1769,743,1,12806.78,15,10885.76,8263.0,2622.76,Card,SP005
ORD126498,2025-08-02,1274,645,3,13403.73,15,34179.51,31872.0,2307.51,Wallet,SP023
ORD126499,2025-04-18,2330,766,1,3988.37,5,3788.95,2820.0,968.95,Card,SP015
ORD126500,2024-01-14,2433,653,5,16694.33,0,83471.65,46535.0,36936.65,UPI,SP025
ORD126501,2024-06-08,2792,689,5,9242.2,0,46211.0,32285.0,13926.0,Wallet,SP022
ORD126502,2024-11-09,1882,541,3,3273.67,5,9329.96,5577.0,3752.96,Wallet,SP018
ORD126503,2025-07-22,2414,737,5,1132.53,5,5379.52,3540.0,1839.52,UPI,SP023
ORD126504,2024-06-11,1110,717,5,2379.74,15,10113.89,6850.0,3263.89,COD,SP013
ORD126505,2024-08-23,2303,751,5,2956.34,10,13303.53,10690.0,2613.53,Card,SP017
ORD126506,2025-07-29,2887,572,1,5125.27,15,4356.48,4100.0,256.48,COD,SP001
ORD126507,2024-05-31,1491,594,1,11520.87,15,9792.74,6626.0,3166.74,Net Banking,SP025
ORD126508,2024-06-14,1082,536,1,7060.62,15,6001.53,5364.0,637.53,Net Banking,SP025
ORD126509,2025-06-28,1875,529,4,18454.85,15,62746.49,48368.0,14378.49,Net Banking,SP002
ORD126510,2024-03-29,1458,649,4,18071.79,0,72287.16,49464.0,22823.16,Wallet,SP016
ORD126511,2024-02-02,1043,719,5,2397.42,5,11387.74,7890.0,3497.74,COD,SP026
ORD126512,2024-04-21,1057,622,3,12881.05,5,36710.99,25776.0,10934.99,Net Banking,SP017
ORD126513,2024-06-06,2525,753,5,14011.55,0,70057.75,42695.0,27362.75,Card,SP008
ORD126514,2025-11-04,2911,610,3,16430.98,20,39434.35,29391.0,10043.35,Card,SP008
ORD126515,2024-02-29,2055,707,1,10540.27,5,10013.26,7730.0,2283.26,Card,SP007
ORD126516,2024-10-18,2242,586,4,7283.09,5,27675.74,22420.0,5255.74,Wallet,SP025
ORD126517,2024-01-27,2077,755,4,11452.47,10,41228.89,33880.0,7348.89,COD,SP009
ORD126518,2024-03-27,2116,570,2,4139.16,5,7864.4,4760.0,3104.4,UPI,SP017
ORD126519,2024-05-02,1493,687,1,11073.67,0,11073.67,8765.0,2308.67,Wallet,SP016
ORD126520,2025-07-24,1542,712,5,13972.36,0,69861.8,51160.0,18701.8,UPI,SP030
ORD126521,2024-01-08,2993,550,3,3211.94,0,9635.82,6447.0,3188.82,Net Banking,SP007
ORD126522,2024-04-16,1778,631,2,25436.02,15,43241.23,28578.0,14663.23,Wallet,SP027
ORD126523,2025-07-30,2728,692,3,9262.92,15,23620.45,21168.0,2452.45,Wallet,SP021
ORD126524,2025-12-14,2377,713,3,15637.97,10,42222.52,31356.0,10866.52,COD,SP001
ORD126525,2024-03-28,1364,797,4,10009.47,15,34032.2,25084.0,8948.2,COD,SP016
ORD126526,2024-05-04,2910,503,5,15508.42,15,65910.79,57655.0,8255.79,COD,SP022
ORD126527,2025-04-14,1683,765,5,19354.86,10,87096.87,72645.0,14451.87,Net Banking,SP003
ORD126528,2025-02-25,1489,622,4,12881.05,0,51524.2,34368.0,17156.2,Wallet,SP006
ORD126529,2025-04-09,1842,698,4,3098.7,10,11155.32,9220.0,1935.32,COD,SP005
ORD126530,2024-09-01,1553,768,4,20444.99,15,69512.97,50560.0,18952.97,COD,SP025
ORD126531,2025-06-09,2786,688,2,3501.24,5,6652.36,5260.0,1392.36,COD,SP026
ORD126532,2025-01-20,2842,554,1,10516.2,15,8938.77,7379.0,1559.77,Wallet,SP010
ORD126533,2024-05-28,2260,659,5,22730.51,0,113652.55,67350.0,46302.55,Card,SP006
ORD126534,2025-05-06,2896,737,5,1132.53,15,4813.25,3540.0,1273.25,Wallet,SP024
ORD126535,2025-04-21,2465,531,4,1503.9,5,5714.82,3656.0,2058.82,COD,SP025
ORD126536,2024-11-05,1404,800,3,8591.42,15,21908.12,15423.0,6485.12,Card,SP012
ORD126537,2024-07-25,1481,576,3,10090.32,0,30270.96,18630.0,11640.96,Card,SP018
ORD126538,2025-01-14,2623,767,4,1354.7,0,5418.8,4024.0,1394.8,UPI,SP010
ORD126539,2025-09-02,1953,792,4,18729.1,5,71170.58,54412.0,16758.58,COD,SP023
ORD126540,2024-02-28,2074,786,4,953.59,0,3814.36,2544.0,1270.36,Net Banking,SP022
ORD126541,2024-03-07,2393,620,4,19246.8,10,69288.48,55304.0,13984.48,Card,SP003
ORD126542,2025-08-30,2164,640,2,8425.62,0,16851.24,11262.0,5589.24,Wallet,SP017
ORD126543,2024-03-17,1124,663,2,18843.56,15,32034.05,29242.0,2792.05,COD,SP005
ORD126544,2024-10-17,2713,727,5,9801.35,15,41655.74,30975.0,10680.74,Card,SP015
ORD126545,2024-03-21,1277,707,3,10540.27,10,28458.73,23190.0,5268.73,COD,SP009
ORD126546,2025-10-30,2266,588,3,12399.02,5,35337.21,25476.0,9861.21,UPI,SP002
ORD126547,2024-01-19,2024,677,5,3086.48,15,13117.54,8655.0,4462.54,Card,SP003
ORD126548,2024-05-02,2550,598,4,9927.07,10,35737.45,28856.0,6881.45,Wallet,SP012
ORD126549,2025-10-31,2798,604,4,5619.76,20,17983.23,18076.0,-92.77,UPI,SP002
ORD126550,2024-03-06,2574,636,5,19776.6,5,93938.85,68240.0,25698.85,Net Banking,SP026
ORD126551,2025-11-10,2834,785,4,6615.45,15,22492.53,20900.0,1592.53,COD,SP010
ORD126552,2024-01-08,2406,713,1,15637.97,15,13292.27,10452.0,2840.27,Card,SP014
ORD126553,2024-01-13,2050,675,4,18220.17,15,61948.58,44408.0,17540.58,UPI,SP008
ORD126554,2025-03-18,2667,603,5,17650.83,0,88254.15,67290.0,20964.15,COD,SP016
ORD126555,2025-06-28,2732,794,2,8706.97,0,17413.94,10272.0,7141.94,UPI,SP030
ORD126556,2024-11-17,1274,686,3,14521.4,15,37029.57,33708.0,3321.57,Card,SP017
ORD126557,2024-05-02,2091,796,5,6628.83,0,33144.15,27550.0,5594.15,UPI,SP019
ORD126558,2024-10-04,1442,794,1,8706.97,15,7400.92,5136.0,2264.92,Wallet,SP025
ORD126559,2025-08-08,1334,789,1,8260.23,0,8260.23,5247.0,3013.23,UPI,SP021
ORD126560,2024-03-17,2285,721,2,17267.7,5,32808.63,21322.0,11486.63,Wallet,SP004
ORD126561,2025-06-26,1356,620,5,19246.8,0,96234.0,69130.0,27104.0,UPI,SP001
ORD126562,2024-07-29,1651,501,2,6690.99,15,11374.68,9666.0,1708.68,Card,SP024
ORD126563,2024-06-18,2355,787,4,15112.8,10,54406.08,46924.0,7482.08,Card,SP023
ORD126564,2025-09-06,1635,598,1,9927.07,5,9430.72,7214.0,2216.72,UPI,SP004
ORD126565,2025-10-03,2858,644,5,4245.85,10,19106.33,12445.0,6661.33,Card,SP004
ORD126566,2024-09-10,1429,785,4,6615.45,10,23815.62,20900.0,2915.62,COD,SP020
ORD126567,2024-01-20,1232,766,2,3988.37,5,7577.9,5640.0,1937.9,COD,SP020
ORD126568,2025-11-18,1906,771,3,10590.29,15,27005.24,20067.0,6938.24,UPI,SP011
ORD126569,2024-03-29,1463,784,4,22591.15,0,90364.6,53936.0,36428.6,Net Banking,SP002
ORD126570,2025-07-24,2817,766,5,3988.37,15,16950.57,14100.0,2850.57,Wallet,SP020
ORD126571,2024-06-23,1705,519,2,20391.97,15,34666.35,24266.0,10400.35,UPI,SP026
ORD126572,2025-10-19,2471,666,2,14578.16,10,26240.69,22896.0,3344.69,Net Banking,SP002
ORD126573,2025-03-26,2666,608,2,14208.22,15,24153.97,23552.0,601.97,Card,SP020
ORD126574,2025-07-12,1678,720,4,6696.76,15,22768.98,20052.0,2716.98,Wallet,SP022
ORD126575,2025-07-08,1518,516,5,16210.28,10,72946.26,62145.0,10801.26,Net Banking,SP005
ORD126576,2025-03-15,2638,722,2,10229.71,10,18413.48,14256.0,4157.48,COD,SP021
ORD126577,2025-02-12,2963,743,5,12806.78,0,64033.9,41315.0,22718.9,Card,SP006
ORD126578,2025-10-10,2559,540,1,13912.09,20,11129.67,11301.0,-171.33,Wallet,SP025
ORD126579,2025-12-01,2552,560,4,1289.38,15,4383.89,4060.0,323.89,Wallet,SP009
ORD126580,2024-03-31,2068,515,4,15667.71,10,56403.76,43696.0,12707.76,Wallet,SP025
ORD126581,2024-09-14,1492,608,2,14208.22,15,24153.97,23552.0,601.97,Wallet,SP029
ORD126582,2024-08-31,1284,595,2,17245.71,0,34491.42,27848.0,6643.42,UPI,SP001
ORD126583,2024-09-08,1540,731,5,18841.49,15,80076.33,59880.0,20196.33,UPI,SP021
ORD126584,2024-07-18,2777,773,3,17744.68,5,50572.34,34863.0,15709.34,Wallet,SP002
ORD126585,2025-05-10,2518,628,4,18444.97,10,66401.89,44180.0,22221.89,COD,SP003
ORD126586,2024-04-28,1924,649,2,18071.79,15,30722.04,24732.0,5990.04,Net Banking,SP013
ORD126587,2024-12-23,1515,552,5,15040.52,10,67682.34,42355.0,25327.34,Wallet,SP011
ORD126588,2025-11-24,1121,683,2,19682.26,10,35428.07,25956.0,9472.07,Net Banking,SP005
ORD126589,2024-01-26,2421,650,4,4119.24,15,14005.42,13152.0,853.42,Card,SP013
ORD126590,2025-03-21,1588,546,4,3866.04,15,13144.54,11292.0,1852.54,UPI,SP017
ORD126591,2025-10-21,1714,661,5,4273.55,5,20299.36,13785.0,6514.36,Net Banking,SP015
ORD126592,2024-03-27,2503,681,4,10719.24,10,38589.26,33956.0,4633.26,Net Banking,SP018
ORD126593,2025-10-26,1242,791,3,11637.17,15,29674.78,25428.0,4246.78,UPI,SP021
ORD126594,2025-07-11,2444,736,3,10226.83,0,30680.49,23874.0,6806.49,Net Banking,SP001
ORD126595,2024-04-26,1678,619,4,18832.42,5,71563.2,51556.0,20007.2,Card,SP021
ORD126596,2024-07-04,1733,626,3,9087.03,5,25898.04,20316.0,5582.04,COD,SP024
ORD126597,2025-10-10,1288,549,2,18856.97,20,30171.15,28468.0,1703.15,Net Banking,SP013
ORD126598,2025-02-05,1507,649,3,18071.79,15,46083.06,37098.0,8985.06,COD,SP018
ORD126599,2024-10-13,2546,688,2,3501.24,5,6652.36,5260.0,1392.36,UPI,SP019
ORD126600,2024-03-14,1474,614,4,3358.95,5,12764.01,8744.0,4020.01,UPI,SP014
ORD126601,2025-04-12,2016,798,3,627.27,15,1599.54,1530.0,69.54,UPI,SP015
ORD126602,2025-02-11,2497,782,2,13416.69,15,22808.37,21066.0,1742.37,Net Banking,SP013
ORD126603,2025-06-14,1237,645,4,13403.73,10,48253.43,42496.0,5757.43,Wallet,SP006
ORD126604,2024-06-15,1954,595,1,17245.71,10,15521.14,13924.0,1597.14,COD,SP018
ORD126605,2024-05-09,2063,785,4,6615.45,5,25138.71,20900.0,4238.71,Wallet,SP020
ORD126606,2024-08-16,2151,683,5,19682.26,5,93490.73,64890.0,28600.73,UPI,SP004
ORD126607,2025-06-08,1402,735,2,4239.07,5,8054.23,6460.0,1594.23,COD,SP018
ORD126608,2024-12-10,1179,542,4,13084.46,0,52337.84,43116.0,9221.84,Wallet,SP015
ORD126609,2025-12-05,2506,633,2,11184.98,15,19014.47,18284.0,730.47,COD,SP025
ORD126610,2024-10-04,2432,584,1,8751.41,20,7001.13,6936.0,65.13,COD,SP027
ORD126611,2024-04-02,2756,708,4,2584.37,10,9303.73,8408.0,895.73,Net Banking,SP021
ORD126612,2025-10-30,2984,515,5,15667.71,5,74421.62,54620.0,19801.62,UPI,SP002
ORD126613,2024-11-20,2753,706,2,12351.55,15,20997.63,17642.0,3355.63,Wallet,SP002
ORD126614,2024-02-11,1218,719,3,2397.42,15,6113.42,4734.0,1379.42,COD,SP001
ORD126615,2024-12-23,1128,658,3,9507.18,0,28521.54,17685.0,10836.54,Net Banking,SP019
ORD126616,2024-02-04,2350,597,3,12001.62,10,32404.37,26634.0,5770.37,Card,SP003
ORD126617,2025-04-19,1713,753,1,14011.55,15,11909.82,8539.0,3370.82,COD,SP018
ORD126618,2025-04-12,2084,700,1,1438.2,10,1294.38,968.0,326.38,Net Banking,SP005
ORD126619,2025-02-01,1219,655,2,8224.38,0,16448.76,9508.0,6940.76,COD,SP005
ORD126620,2024-06-15,1138,667,5,12292.41,10,55315.85,45720.0,9595.85,Card,SP021
ORD126621,2024-08-01,1495,511,3,9093.4,15,23188.17,20736.0,2452.17,COD,SP013
ORD126622,2024-01-09,1849,603,4,17650.83,15,60012.82,53832.0,6180.82,COD,SP028
ORD126623,2024-11-15,2615,680,2,19905.71,15,33839.71,27820.0,6019.71,Card,SP030
ORD126624,2025-05-31,1943,515,1,15667.71,5,14884.32,10924.0,3960.32,UPI,SP010
ORD126625,2025-02-08,2998,720,3,6696.76,15,17076.74,15039.0,2037.74,COD,SP018
ORD126626,2025-06-03,2777,559,1,16955.25,0,16955.25,10841.0,6114.25,Card,SP016
ORD126627,2024-03-16,1545,794,2,8706.97,10,15672.55,10272.0,5400.55,Card,SP029
ORD126628,2025-02-19,1175,625,5,14454.08,0,72270.4,51765.0,20505.4,Net Banking,SP002
ORD126629,2025-02-17,1194,667,4,12292.41,15,41794.19,36576.0,5218.19,UPI,SP003
ORD126630,2025-01-20,2609,770,4,15914.0,0,63656.0,50780.0,12876.0,Card,SP030
ORD126631,2025-01-23,2291,501,4,6690.99,5,25425.76,19332.0,6093.76,UPI,SP020
ORD126632,2024-04-07,2708,753,4,14011.55,15,47639.27,34156.0,13483.27,Net Banking,SP017
ORD126633,2025-11-28,2756,525,1,4820.35,15,4097.3,3838.0,259.3,Card,SP022
ORD126634,2024-05-07,2263,597,3,12001.62,10,32404.37,26634.0,5770.37,COD,SP009
ORD126635,2024-05-03,2147,702,2,6165.6,5,11714.64,9702.0,2012.64,Wallet,SP023
ORD126636,2024-04-03,1107,711,3,5194.14,15,13245.06,10809.0,2436.06,COD,SP010
ORD126637,2025-12-26,1122,626,4,9087.03,15,30895.9,27088.0,3807.9,COD,SP011
ORD126638,2024-12-28,2726,502,5,23612.77,15,100354.27,67635.0,32719.27,COD,SP030
ORD126639,2025-12-27,1769,571,2,1372.78,5,2608.28,1966.0,642.28,Wallet,SP021
ORD126640,2024-11-26,2803,627,3,1162.63,20,2790.31,2544.0,246.31,COD,SP017
ORD126641,2025-01-07,1759,600,3,12971.74,0,38915.22,27573.0,11342.22,Card,SP010
ORD126642,2025-07-21,1610,539,4,11127.0,0,44508.0,26776.0,17732.0,UPI,SP017
ORD126643,2025-06-22,2027,637,5,7412.25,5,35208.19,27155.0,8053.19,Card,SP001
ORD126644,2025-02-17,1083,552,4,15040.52,15,51137.77,33884.0,17253.77,COD,SP023
ORD126645,2024-07-18,2055,599,3,24244.88,0,72734.64,42132.0,30602.64,Card,SP006
ORD126646,2025-12-25,1766,555,2,8907.2,10,16032.96,11274.0,4758.96,Card,SP020
ORD126647,2025-02-10,2670,671,3,2722.01,10,7349.43,6012.0,1337.43,COD,SP026
ORD126648,2024-05-31,2024,509,3,5844.93,15,14904.57,9876.0,5028.57,UPI,SP026
ORD126649,2025-02-28,2585,579,3,11524.05,15,29386.33,22932.0,6454.33,COD,SP004
ORD126650,2024-10-05,2803,718,4,13493.73,10,48577.43,39696.0,8881.43,Wallet,SP027
ORD126651,2025-12-02,2118,779,3,6964.0,15,17758.2,15078.0,2680.2,Net Banking,SP015
ORD126652,2025-09-06,1465,536,3,7060.62,15,18004.58,16092.0,1912.58,COD,SP014
ORD126653,2025-12-26,2625,587,2,6862.18,0,13724.36,7744.0,5980.36,UPI,SP009
ORD126654,2024-06-29,2367,618,3,16111.42,0,48334.26,33264.0,15070.26,Card,SP025
ORD126655,2024-02-17,1630,708,2,2584.37,15,4393.43,4204.0,189.43,Wallet,SP012
ORD126656,2025-04-04,1346,771,2,10590.29,0,21180.58,13378.0,7802.58,Net Banking,SP025
ORD126657,2025-09-27,1538,548,1,14673.14,5,13939.48,8597.0,5342.48,Card,SP014
ORD126658,2024-08-20,1319,539,2,11127.0,15,18915.9,13388.0,5527.9,UPI,SP017
ORD126659,2024-06-20,1693,766,4,3988.37,0,15953.48,11280.0,4673.48,COD,SP021
ORD126660,2025-12-03,1326,797,4,10009.47,5,38035.99,25084.0,12951.99,Card,SP026
ORD126661,2025-04-11,2523,738,4,10518.65,5,39970.87,30044.0,9926.87,Net Banking,SP007
ORD126662,2024-10-23,1996,778,2,10728.39,20,17165.42,13812.0,3353.42,Net Banking,SP029
ORD126663,2024-11-10,2292,511,3,9093.4,20,21824.16,20736.0,1088.16,Wallet,SP027
ORD126664,2025-01-12,1596,689,4,9242.2,0,36968.8,25828.0,11140.8,Net Banking,SP027
ORD126665,2024-08-07,2756,764,3,5223.93,5,14888.2,8769.0,6119.2,UPI,SP020
ORD126666,2025-04-05,1849,681,4,10719.24,0,42876.96,33956.0,8920.96,Card,SP030
ORD126667,2024-03-22,2081,745,5,10431.34,15,44333.19,41210.0,3123.19,Card,SP023
ORD126668,2024-12-05,1602,721,2,17267.7,5,32808.63,21322.0,11486.63,Card,SP019
ORD126669,2025-10-20,2364,534,2,8353.08,20,13364.93,12734.0,630.93,COD,SP004
ORD126670,2024-04-13,1048,704,3,10045.88,15,25616.99,22707.0,2909.99,Wallet,SP020
ORD126671,2024-02-14,1614,676,1,6262.56,0,6262.56,3873.0,2389.56,Wallet,SP027
ORD126672,2024-03-17,2680,613,1,6029.04,5,5727.59,3976.0,1751.59,Net Banking,SP015
ORD126673,2025-03-19,1719,537,2,19223.87,15,32680.58,28540.0,4140.58,COD,SP008
ORD126674,2025-02-23,2840,568,1,14717.03,5,13981.18,8884.0,5097.18,Net Banking,SP023
ORD126675,2024-08-01,2548,683,4,19682.26,10,70856.14,51912.0,18944.14,COD,SP023
ORD126676,2024-05-31,1656,569,3,6954.46,0,20863.38,12129.0,8734.38,UPI,SP019
ORD126677,2025-02-23,1810,532,1,4722.15,5,4486.04,2638.0,1848.04,COD,SP004
ORD126678,2024-05-28,1081,552,2,15040.52,5,28576.99,16942.0,11634.99,Wallet,SP027
ORD126679,2024-02-12,2164,547,5,4343.35,15,18459.24,17295.0,1164.24,Wallet,SP023
ORD126680,2025-07-09,2807,545,2,13071.07,15,22220.82,20526.0,1694.82,Net Banking,SP030
ORD126681,2024-11-19,2545,575,2,6669.57,10,12005.23,7528.0,4477.23,Net Banking,SP025
ORD126682,2025-08-08,2349,707,5,10540.27,5,50066.28,38650.0,11416.28,Net Banking,SP001
ORD126683,2024-05-22,1863,726,1,5519.08,0,5519.08,3302.0,2217.08,Wallet,SP027
ORD126684,2025-12-21,2646,746,2,16845.62,15,28637.55,27834.0,803.55,UPI,SP029
ORD126685,2024-08-06,1594,616,2,25219.67,15,42873.44,29944.0,12929.44,Net Banking,SP005
ORD126686,2024-05-07,2690,741,2,19257.79,15,32738.24,23256.0,9482.24,UPI,SP022
ORD126687,2024-10-16,2064,505,1,1201.58,20,961.26,930.0,31.26,UPI,SP004
ORD126688,2025-11-05,2654,602,5,19169.09,5,91053.18,68775.0,22278.18,Net Banking,SP013
ORD126689,2025-05-07,1995,521,1,16625.5,15,14131.67,9952.0,4179.67,UPI,SP001
ORD126690,2024-02-19,1634,745,1,10431.34,10,9388.21,8242.0,1146.21,Card,SP017
ORD126691,2025-12-28,2199,583,5,16770.06,10,75465.27,61265.0,14200.27,COD,SP028
ORD126692,2024-04-09,1073,595,2,17245.71,15,29317.71,27848.0,1469.71,Wallet,SP012
ORD126693,2025-12-08,2656,733,5,15810.47,15,67194.5,58855.0,8339.5,Card,SP009
ORD126694,2025-02-04,1590,687,3,11073.67,10,29898.91,26295.0,3603.91,Card,SP023
ORD126695,2024-10-13,1749,546,3,3866.04,5,11018.21,8469.0,2549.21,Net Banking,SP028
ORD126696,2025-08-11,2089,629,2,17807.61,5,33834.46,19866.0,13968.46,Net Banking,SP010
ORD126697,2025-02-03,2101,665,2,11503.76,10,20706.77,14542.0,6164.77,Net Banking,SP002
ORD126698,2024-07-14,2685,665,3,11503.76,5,32785.72,21813.0,10972.72,Card,SP018
ORD126699,2024-06-03,1270,588,1,12399.02,15,10539.17,8492.0,2047.17,UPI,SP025
ORD126700,2025-06-29,2471,604,5,5619.76,15,23883.98,22595.0,1288.98,UPI,SP020
ORD126701,2025-07-02,1825,740,5,18615.53,5,88423.77,74690.0,13733.77,Wallet,SP007
ORD126702,2024-08-08,1083,658,5,9507.18,10,42782.31,29475.0,13307.31,UPI,SP002
ORD126703,2024-10-03,1050,762,2,7931.66,15,13483.82,9844.0,3639.82,COD,SP012
ORD126704,2025-07-31,2465,623,4,7257.9,10,26128.44,19984.0,6144.44,COD,SP015
ORD126705,2024-02-20,2589,566,5,5721.46,0,28607.3,18295.0,10312.3,UPI,SP019
ORD126706,2024-11-26,2684,776,2,8462.07,5,16077.93,9692.0,6385.93,Card,SP028
ORD126707,2024-02-13,1088,709,2,11092.47,0,22184.94,13534.0,8650.94,Card,SP011
ORD126708,2025-05-02,1337,616,2,25219.67,0,50439.34,29944.0,20495.34,COD,SP026
ORD126709,2025-03-14,1073,579,5,11524.05,15,48977.21,38220.0,10757.21,COD,SP017
ORD126710,2025-02-28,2128,530,2,2762.11,5,5248.01,3580.0,1668.01,UPI,SP015
ORD126711,2024-01-11,1814,638,2,18083.49,0,36166.98,25696.0,10470.98,Wallet,SP009
ORD126712,2024-10-05,1184,789,5,8260.23,15,35105.98,26235.0,8870.98,Net Banking,SP009
ORD126713,2025-08-21,1978,517,2,8627.21,10,15528.98,11424.0,4104.98,Card,SP018
ORD126714,2025-07-11,2573,641,3,1825.15,0,5475.45,3813.0,1662.45,Net Banking,SP028
ORD126715,2024-03-18,2835,535,4,19456.56,5,73934.93,44760.0,29174.93,Net Banking,SP009
ORD126716,2025-08-24,2775,744,3,14653.41,10,39564.21,25500.0,14064.21,UPI,SP013
ORD126717,2024-09-30,2618,695,3,22810.14,15,58165.86,44253.0,13912.86,COD,SP016
ORD126718,2025-06-19,2828,623,3,7257.9,15,18507.64,14988.0,3519.64,COD,SP024
ORD126719,2024-11-18,1191,565,5,8198.53,20,32794.12,23345.0,9449.12,UPI,SP010
ORD126720,2024-07-28,2913,636,3,19776.6,0,59329.8,40944.0,18385.8,UPI,SP005
ORD126721,2024-02-06,1219,655,3,8224.38,15,20972.17,14262.0,6710.17,COD,SP003
